-142054.747778 -359858.635194 -119978.955221
-140424.452475 -360426.586119 -120290.379527
-138791.390526 -360987.544151 -120599.484422
-137155.594807 -361541.499858 -120906.264364
-135517.098228 -362088.443933 -121210.713850
-133875.933732 -362628.367196 -121512.827422
-132232.134299 -363161.260593 -121812.599663
-130585.732937 -363687.115197 -122110.025202
-128936.762689 -364205.922206 -122405.098707
-127285.256634 -364717.672943 -122697.814891
-125631.247876 -365222.358861 -122988.168508
-123974.769555 -365719.971535 -123276.154358
-122315.854840 -366210.502670 -123561.767281
-120654.536929 -366693.944095 -123845.002161
-118990.849052 -367170.287767 -124125.853925
-117324.824467 -367639.525768 -124404.317544
-115656.496462 -368101.650308 -124680.388032
-113985.898352 -368556.653723 -124954.060444
-112313.063480 -369004.528476 -125225.329880
-110638.025217 -369445.267155 -125494.191484
-108960.816962 -369878.862476 -125760.640441
-107281.472139 -370305.307282 -126024.671983
-105600.024198 -370724.594541 -126286.281381
-103916.506614 -371136.717351 -126545.463952
-102230.952890 -371541.668933 -126802.215057
-100543.396550 -371939.442638 -127056.530100
-98853.871145 -372330.031941 -127308.404526
-97162.410247 -372713.430446 -127557.833827
-95469.047454 -373089.631882 -127804.813538
-93773.816384 -373458.630108 -128049.339236
-92076.750679 -373820.419107 -128291.406543
-90377.884002 -374174.992990 -128531.011125
-88677.250038 -374522.345994 -128768.148691
-86974.882492 -374862.472485 -129002.814995
-85270.815090 -375195.366954 -129235.005833
-83565.081578 -375521.024021 -129464.717047
-81857.715721 -375839.438431 -129691.944520
-80148.751302 -376150.605057 -129916.684184
-78438.222124 -376454.518899 -130138.932009
-76726.162009 -376751.175084 -130358.684013
-75012.604792 -377040.568866 -130575.936258
-73297.584331 -377322.695627 -130790.684848
-71581.134496 -377597.550874 -131002.925933
-69863.289175 -377865.130244 -131212.655705
-68144.082273 -378125.429498 -131419.870404
-66423.547706 -378378.444527 -131624.566311
-64701.719409 -378624.171346 -131826.739752
-62978.631330 -378862.606100 -132026.387098
-61254.317429 -379093.745059 -132223.504763
-59528.811682 -379317.584622 -132418.089207
-57802.148076 -379534.121313 -132610.136934
-56074.360611 -379743.351785 -132799.644492
-54345.483298 -379945.272816 -132986.608473
-52615.550162 -380139.881315 -133171.025515
-50884.595235 -380327.174312 -133352.892299
-49152.652564 -380507.148970 -133532.205551
-47419.756200 -380679.802576 -133708.962043
-45685.940213 -380845.132543 -133883.158589
-43951.238673 -381003.136415 -134054.792049
-42215.685662 -381153.811859 -134223.859328
-40479.315271 -381297.156670 -134390.357376
-38742.161598 -381433.168773 -134554.283187
-37004.258747 -381561.846216 -134715.633798
-35265.640832 -381683.187175 -134874.406294
-33526.341969 -381797.189954 -135030.597804
-31786.396283 -381903.852984 -135184.205499
-30045.837903 -382003.174822 -135335.226599
-28304.700965 -382095.154152 -135483.658365
-26563.019606 -382179.789784 -135629.498106
-24820.827969 -382257.080657 -135772.743175
-23078.160200 -382327.025835 -135913.390968
-21335.050450 -382389.624509 -136051.438928
-19591.532869 -382444.875998 -136186.884542
-17847.641612 -382492.779746 -136319.725344
-16103.410835 -382533.335324 -136449.958909
-14358.874694 -382566.542431 -136577.582861
-12614.067347 -382592.400891 -136702.594867
-10869.022952 -382610.910655 -136824.992640
-9123.775666 -382622.071802 -136944.773936
-7378.359647 -382625.884535 -137061.936559
-5632.809051 -382622.349184 -137176.478356
-3887.158032 -382611.466208 -137288.397221
-2141.440743 -382593.236189 -137397.691090
-395.691332 -382567.659838 -137504.357948
1350.056052 -382534.737989 -137608.395823
3095.767266 -382494.471607 -137709.802787
4841.408171 -382446.861778 -137808.576961
6586.944631 -382391.909719 -137904.716507
8332.342516 -382329.616768 -137998.219636
10077.567700 -382259.984395 -138089.084600
11822.586064 -382183.014190 -138177.309701
13567.363494 -382098.707873 -138262.893282
15311.865883 -382007.067289 -138345.833734
17056.059132 -381908.094408 -138426.129493
18799.909148 -381801.791326 -138503.779040
20543.381846 -381688.160265 -138578.780899
22286.443152 -381567.203574 -138651.133644
24029.058997 -381438.923726 -138720.835890
25771.195325 -381303.323318 -138787.886299
27512.818087 -381160.405077 -138852.283580
29253.893245 -381010.171851 -138914.026484
30994.386773 -380852.626616 -138973.113810
32734.264654 -380687.772472 -139029.544402
34473.492885 -380515.612646 -139083.317148
36212.037475 -380336.150488 -139134.430983
37949.864440 -380149.389474 -139182.884887
39686.939816 -379955.333206 -139228.677883
41423.229649 -379753.985410 -139271.809044
43158.699999 -379545.349936 -139312.277485
44893.316941 -379329.430761 -139350.082366
46627.046566 -379106.231985 -139385.222896
48359.854976 -378875.757834 -139417.698326
50091.708293 -378638.012658 -139447.507954
51822.572652 -378393.000932 -139474.651122
53552.414207 -378140.727253 -139499.127220
55281.199128 -377881.196347 -139520.935681
57008.893600 -377614.413060 -139540.075984
58735.463831 -377340.382365 -139556.547655
60460.876042 -377059.109358 -139570.350263
62185.096476 -376770.599259 -139581.483425
63908.091394 -376474.857413 -139589.946801
65629.827076 -376171.889287 -139595.740097
67350.269825 -375861.700474 -139598.863067
69069.385961 -375544.296690 -139599.315508
70787.141826 -375219.683774 -139597.097262
72503.503784 -374887.867689 -139592.208217
74218.438221 -374548.854522 -139584.648308
75931.911544 -374202.650483 -139574.417514
77643.890184 -373849.261904 -139561.515860
79354.340595 -373488.695244 -139545.943415
81063.229253 -373120.957081 -139527.700296
82770.522660 -372746.054117 -139506.786662
84476.187341 -372363.993180 -139483.202722
86180.189847 -371974.781217 -139456.948726
87882.496753 -371578.425300 -139428.024972
89583.074661 -371174.932622 -139396.431802
91281.890199 -370764.310501 -139362.169605
92978.910020 -370346.566375 -139325.238813
94674.100807 -369921.707806 -139285.639907
96367.429268 -369489.742478 -139243.373411
98058.862139 -369050.678196 -139198.439893
99748.366185 -368604.522889 -139150.839969
101435.908201 -368151.284607 -139100.574300
103121.455009 -367690.971522 -139047.643591
104804.973461 -367223.591927 -138992.048593
106486.430440 -366749.154238 -138933.790104
108165.792860 -366267.666992 -138872.868964
109843.027663 -365779.138847 -138809.286062
111518.101826 -365283.578583 -138743.042329
113190.982354 -364780.995102 -138674.138743
114861.636288 -364271.397426 -138602.576329
116530.030699 -363754.794697 -138528.356153
118196.132693 -363231.196180 -138451.479330
119859.909405 -362700.611262 -138371.947020
121521.328009 -362163.049447 -138289.760425
123180.355711 -361618.520361 -138204.920796
124836.959752 -361067.033753 -138117.429428
126491.107408 -360508.599488 -138027.287661
128142.765991 -359943.227556 -137934.496879
129791.902848 -359370.928064 -137839.058514
131438.485363 -358791.711239 -137740.974041
133082.480957 -358205.587430 -137640.244981
134723.857089 -357612.567104 -137536.872900
136362.581252 -357012.660849 -137430.859410
137998.620982 -356405.879373 -137322.206166
139631.943851 -355792.233500 -137210.914871
141262.517469 -355171.734178 -137096.987271
142890.309486 -354544.392471 -136980.425157
144515.287593 -353910.219564 -136861.230367
146137.419519 -353269.226760 -136739.404783
147756.673036 -352621.425481 -136614.950331
149373.015954 -351966.827269 -136487.868983
150986.416127 -351305.443782 -136358.162758
152596.841450 -350637.286800 -136225.833716
154204.259858 -349962.368218 -136090.883966
155808.639333 -349280.700052 -135953.315659
157409.947895 -348592.294435 -135813.130992
159008.153611 -347897.163617 -135670.332207
160603.224591 -347195.319969 -135524.921593
162195.128988 -346486.775976 -135376.901479
163783.835000 -345771.544244 -135226.274244
165369.310873 -345049.637494 -135073.042310
166951.524893 -344321.068566 -134917.208142
168530.445397 -343585.850417 -134758.774253
170106.040765 -342843.996121 -134597.743198
171678.279425 -342095.518869 -134434.117580
173247.129851 -341340.431969 -134267.900043
174812.560567 -340578.748846 -134099.093280
176374.540141 -339810.483041 -133927.700025
177933.037193 -339035.648213 -133753.723059
179488.020389 -338254.258136 -133577.165207
181039.458446 -337466.326700 -133398.029339
182587.320129 -336671.867913 -133216.318369
184131.574254 -335870.895898 -133032.035257
185672.189687 -335063.424893 -132845.183006
187209.135343 -334249.469253 -132655.764665
188742.380191 -333429.043448 -132463.783328
190271.893249 -332602.162065 -132269.242132
191797.643589 -331768.839804 -132072.144259
193319.600333 -330929.091481 -131872.492936
194837.732659 -330082.932028 -131670.291435
196352.009793 -329230.376493 -131465.543072
197862.401019 -328371.440036 -131258.251208
199368.875672 -327506.137934 -131048.419247
200871.403144 -326634.485577 -130836.050638
202369.952880 -325756.498470 -130621.148877
203864.494380 -324872.192233 -130403.717501
205354.997199 -323981.582599 -130183.760093
206841.430950 -323084.685416 -129961.280280
208323.765299 -322181.516647 -129736.281735
209801.969972 -321272.092366 -129508.768171
211276.014751 -320356.428763 -129278.743351
212745.869473 -319434.542139 -129046.211079
214211.504035 -318506.448912 -128811.175203
215672.888394 -317572.165611 -128573.639616
217129.992561 -316631.708877 -128333.608256
218582.786611 -315685.095467 -128091.085105
220031.240674 -314732.342248 -127846.074188
221475.324943 -313773.466202 -127598.579575
222915.009669 -312808.484422 -127348.605380
224350.265166 -311837.414113 -127096.155761
225781.061806 -310860.272595 -126841.234922
227207.370025 -309877.077298 -126583.847108
228629.160319 -308887.845764 -126323.996609
230046.403247 -307892.595647 -126061.687762
231459.069430 -306891.344714 -125796.924943
232867.129553 -305884.110842 -125529.712576
234270.554364 -304870.912021 -125260.055127
235669.314673 -303851.766351 -124987.957107
237063.381356 -302826.692044 -124713.423071
238452.725352 -301795.707422 -124436.457616
239837.317668 -300758.830920 -124157.065386
241217.129373 -299716.081082 -123875.251065
242592.131603 -298667.476563 -123591.019386
243962.295559 -297613.036128 -123304.375120
245327.592510 -296552.778655 -123015.323087
246687.993791 -295486.723129 -122723.868147
248043.470805 -294414.888648 -122430.015206
249393.995022 -293337.294416 -122133.769212
250739.537979 -292253.959751 -121835.135159
252080.071284 -291164.904078 -121534.118083
253415.566611 -290070.146933 -121230.723064
254745.995706 -288969.707960 -120924.955226
256071.330382 -287863.606915 -120616.819735
257391.542523 -286751.863660 -120306.321804
258706.604084 -285634.498167 -119993.466686
260016.487091 -284511.530518 -119678.259679
261321.163639 -283382.980902 -119360.706126
262620.605898 -282248.869617 -119040.811412
263914.786106 -281109.217071 -118718.580965
265203.676576 -279964.043780 -118394.020257
266487.249693 -278813.370366 -118067.134803
267765.477915 -277657.217560 -117737.930164
269038.333774 -276495.606202 -117406.411941
270305.789876 -275328.557238 -117072.585781
271567.818901 -274156.091723 -116736.457371
272824.393603 -272978.230820 -116398.032445
274075.486813 -271794.995796 -116057.316779
275321.071436 -270606.408030 -115714.316192
276561.120452 -269412.489004 -115369.036545
277795.606920 -268213.260308 -115021.483746
279024.503974 -267008.743641 -114671.663742
280247.784825 -265798.960805 -114319.582525
281465.422761 -264583.933710 -113965.246131
282677.391151 -263363.684374 -113608.660638
283883.663439 -262138.234920 -113249.832168
285084.213148 -260907.607575 -112888.766886
286279.013882 -259671.824675 -112525.470998
287468.039323 -258430.908660 -112159.950756
288651.263233 -257184.882076 -111792.212454
289828.659455 -255933.767575 -111422.262428
291000.201912 -254677.587913 -111050.107058
292165.864609 -253416.365954 -110675.752767
293325.621631 -252150.124663 -110299.206021
294479.447146 -250878.887114 -109920.473329
295627.315405 -249602.676482 -109539.561242
296769.200740 -248321.516051 -109156.476355
297905.077568 -247035.429204 -108771.225304
299034.920387 -245744.439434 -108383.814771
300158.703783 -244448.570334 -107994.251478
301276.402421 -243147.845603 -107602.542190
302387.991056 -241842.289043 -107208.693718
303493.444525 -240531.924561 -106812.712911
304592.737752 -239216.776167 -106414.606664
305685.845746 -237896.867975 -106014.381914
306772.743603 -236572.224200 -105612.045641
307853.406505 -235242.869163 -105207.604865
308927.809724 -233908.827288 -104801.066652
309995.928616 -232570.123099 -104392.438110
311057.738627 -231226.781225 -103981.726389
312113.215292 -229878.826399 -103568.938680
313162.334234 -228526.283453 -103154.082219
314205.071165 -227169.177325 -102737.164283
315241.401889 -225807.533051 -102318.192193
316271.302296 -224441.375773 -101897.173312
317294.748371 -223070.730733 -101474.115043
318311.716189 -221695.623273 -101049.024835
319322.181913 -220316.078841 -100621.910178
320326.121802 -218932.122985 -100192.778604
321323.512206 -217543.781351 -99761.637687
322314.329567 -216151.079689 -99328.495044
323298.550422 -214754.043850 -98893.358336
324276.151399 -213352.699785 -98456.235262
325247.109223 -211947.073546 -98017.133568
326211.400710 -210537.191287 -97576.061039
327169.002775 -209123.079259 -97133.025503
328119.892425 -207704.763816 -96688.034832
329064.046764 -206282.271412 -96241.096938
330001.442992 -204855.628600 -95792.219775
330932.058407 -203424.862033 -95341.411341
331855.870403 -201989.998464 -94888.679675
332772.856470 -200551.064745 -94434.032858
333682.994200 -199108.087829 -93977.479014
334586.261279 -197661.094765 -93519.026307
335482.635494 -196210.112704 -93058.682945
336372.094733 -194755.168895 -92596.457177
337254.616981 -193296.290684 -92132.357296
338130.180324 -191833.505519 -91666.391633
338998.762949 -190366.840944 -91198.568563
339860.343146 -188896.324601 -90728.896505
340714.899302 -187421.984232 -90257.383917
341562.409912 -185943.847674 -89784.039300
342402.853568 -184461.942866 -89308.871196
343236.208968 -182976.297840 -88831.888189
344062.454914 -181486.940729 -88353.098906
344881.570310 -179993.899762 -87872.512015
345693.534165 -178497.203264 -87390.136225
346498.325594 -176996.879659 -86905.980288
347295.923815 -175492.957467 -86420.052996
348086.308155 -173985.465304 -85932.363185
348869.458045 -172474.431883 -85442.919729
349645.353022 -170959.886014 -84951.731548
350413.972733 -169441.856601 -84458.807601
351175.296931 -167920.372648 -83964.156887
351929.305478 -166395.463249 -83467.788451
352675.978343 -164867.157600 -82969.711376
353415.295606 -163335.484987 -82469.934787
354147.237455 -161800.474795 -81968.467850
354871.784191 -160262.156502 -81465.319775
355588.916222 -158720.559683 -80960.499811
356298.614070 -157175.714004 -80454.017248
357000.858367 -155627.649230 -79945.881419
357695.629858 -154076.395219 -79436.101697
358382.909400 -152521.981920 -78924.687497
359062.677964 -150964.439380 -78411.648276
359734.916633 -149403.797740 -77896.993529
360399.606606 -147840.087232 -77380.732796
361056.729196 -146273.338184 -76862.875657
361706.265829 -144703.581015 -76343.431731
362348.198051 -143130.846238 -75822.410680
362982.507521 -141555.164461 -75299.822207
363609.176016 -139976.566380 -74775.676057
364228.185428 -138395.082789 -74249.982012
364839.517771 -136810.744571 -73722.749900
365443.155173 -135223.582702 -73193.989586
366039.079882 -133633.628250 -72663.710979
366627.274268 -132040.912375 -72131.924026
367207.720816 -130445.466329 -71598.638716
367780.402136 -128847.321453 -71063.865080
368345.300957 -127246.509183 -70527.613188
368902.400128 -125643.061042 -69989.893151
369451.682622 -124037.008647 -69450.715122
369993.131534 -122428.383703 -68910.089292
370526.730082 -120817.218009 -68368.025896
371052.461608 -119203.543449 -67824.535206
371570.309577 -117587.392001 -67279.627538
372080.257579 -115968.795731 -66733.313246
372582.289331 -114347.786796 -66185.602725
373076.388674 -112724.397439 -65636.506412
373562.539576 -111098.659996 -65086.034781
374040.726131 -109470.606890 -64534.198349
374510.932562 -107840.270631 -63981.007674
374973.143220 -106207.683821 -63426.473351
375427.342583 -104572.879146 -62870.606018
375873.515260 -102935.889384 -62313.416353
376311.645989 -101296.747398 -61754.915071
376741.719638 -99655.486140 -61195.112931
377163.721206 -98012.138647 -60634.020731
377577.635825 -96366.738045 -60071.649307
377983.448757 -94719.317546 -59508.009537
378381.145399 -93069.910448 -58943.112338
378770.711278 -91418.550138 -58376.968667
379152.132057 -89765.270084 -57809.589522
379525.393535 -88110.103845 -57240.985937
379890.481643 -86453.085061 -56671.168991
380247.382448 -84794.247460 -56100.149798
380596.082156 -83133.624854 -55527.939514
380936.567107 -81471.251140 -54954.549335
381268.823779 -79807.160299 -54379.990494
381592.838790 -78141.386396 -53804.274265
381908.598894 -76473.963581 -53227.411962
382216.090986 -74804.926087 -52649.414938
382515.302100 -73134.308227 -52070.294583
382806.219412 -71462.144404 -51490.062330
383088.830236 -69788.469100 -50908.729648
383363.122032 -68113.316878 -50326.308047
383629.082399 -66436.722384 -49742.809075
383886.699081 -64758.720347 -49158.244319
384135.959964 -63079.345577 -48572.625405
384376.853080 -61398.632966 -47985.963999
384609.366605 -59716.617484 -47398.271803
384833.488861 -58033.334187 -46809.560560
385049.208315 -56348.818205 -46219.842052
385256.513583 -54663.104754 -45629.128098
385455.393427 -52976.229125 -45037.430555
385645.836757 -51288.226692 -44444.761322
385827.832633 -49599.132905 -43851.132331
386001.370263 -47908.983295 -43256.555557
386166.439006 -46217.813470 -42661.043012
386323.028373 -44525.659117 -42064.606743
386471.128023 -42832.556000 -41467.258840
386610.727770 -41138.539962 -40869.011427
386741.817581 -39443.646919 -40269.876668
386864.387575 -37747.912869 -39669.866764
386978.428025 -36051.373883 -39068.993954
387083.929360 -34354.066108 -38467.270516
387180.882163 -32656.025767 -37864.708762
387269.277175 -30957.289160 -37261.321045
387349.105292 -29257.892659 -36657.119754
387420.357570 -27557.872712 -36052.117315
387483.025220 -25857.265842 -35446.326193
387537.099614 -24156.108642 -34839.758887
387582.572283 -22454.437783 -34232.427935
387619.434919 -20752.290006 -33624.345913
387647.679374 -19049.702124 -33015.525432
387667.297663 -17346.711026 -32405.979140
387678.281961 -15643.353667 -31795.719723
387680.624609 -13939.667078 -31184.759901
387674.318109 -12235.688359 -30573.112433
387659.355131 -10531.454679 -29960.790114
387635.728506 -8827.003280 -29347.805773
387603.431235 -7122.371471 -28734.172278
387562.456483 -5417.596631 -28119.902532
387512.797583 -3712.716209 -27505.009473
387454.448036 -2007.767719 -26889.506075
387387.401514 -302.788746 -26273.405349
387311.651854 1402.183059 -25656.720341
387227.193068 3107.109980 -25039.464132
387134.019337 4811.954231 -24421.649839
387032.125012 6516.677963 -23803.290612
386921.504619 8221.243263 -23184.399640
386802.152858 9925.612146 -22564.990143
386674.064599 11629.746570 -21945.075380
386537.234890 13333.608426 -21324.668640
386391.658953 15037.159544 -20703.783251
386237.332188 16740.361687 -20082.432573
386074.250169 18443.176560 -19460.630000
385902.408650 20145.565804 -18838.388961
385721.803562 21847.490998 -18215.722920
385532.431017 23548.913661 -17592.645373
385334.287304 25249.795253 -16969.169851
385127.368896 26950.097174 -16345.309918
384911.672444 28649.780763 -15721.079173
384687.194785 30348.807303 -15096.491245
384453.932935 32047.138016 -14471.559800
384211.884097 33744.734071 -13846.298535
383961.045655 35441.556576 -13220.721179
383701.415183 37137.566585 -12594.841496
383432.990436 38832.725097 -11968.673280
383155.769359 40526.993053 -11342.230360
382869.750083 42220.331343 -10715.526596
382574.930929 43912.700802 -10088.575879
382271.310404 45604.062211 -9461.392133
381958.887207 47294.376299 -8833.989314
381637.660228 48983.603745 -8206.381409
381307.628547 50671.705173 -7578.582435
380968.791437 52358.641160 -6950.606444
380621.148364 54044.372232 -6322.467514
380264.698986 55728.858864 -5694.179758
379899.443157 57412.061485 -5065.757317
379525.380927 59093.940475 -4437.214364
379142.512540 60774.456167 -3808.565100
378750.838438 62453.568847 -3179.823760
378350.359260 64131.238756 -2551.004604
377941.075844 65807.426089 -1922.121925
377522.989226 67482.090998 -1293.190044
377096.100644 69155.193591 -664.223312
376660.411534 70826.693932 -35.236109
376215.923535 72496.552044 593.757157
375762.638487 74164.727908 1222.742050
375300.558436 75831.181465 1851.704104
374829.685628 77495.872616 2480.628825
374350.022516 79158.761224 3109.501693
373861.571757 80819.807110 3738.308158
373364.336215 82478.970063 4367.033643
372858.318961 84136.209830 4995.663547
372343.523272 85791.486127 5624.183237
371819.952636 87444.758631 6252.578056
371287.610747 89095.986988 6880.833321
370746.501513 90745.130807 7508.934321
370196.629050 92392.149667 8136.866321
369637.997685 94037.003115 8764.614559
369070.611959 95679.650668 9392.164247
368494.476626 97320.051812 10019.500574
367909.596652 98958.166003 10646.608701
367315.977221 100593.952672 11273.473766
366713.623728 102227.371218 11900.080884
366102.541788 103858.381019 12526.415143
365482.737231 105486.941424 13152.461608
364854.216105 107113.011759 13778.205322
364216.984675 108736.551325 14403.631304
363571.049429 110357.519401 15028.724548
362916.417071 111975.875247 15653.470027
362253.094527 113591.578098 16277.852692
361581.088945 115204.587172 16901.857471
360900.407695 116814.861668 17525.469270
360211.058370 118422.360766 18148.672975
359513.048785 120027.043630 18771.453448
358806.386983 121628.869410 19393.795532
358091.081229 123227.797238 20015.684049
357367.140014 124823.786235 20637.103802
356634.572057 126416.795508 21258.039571
355893.386305 128006.784153 21878.476119
355143.591930 129593.711255 22498.398189
354385.198337 131177.535891 23117.790504
353618.215156 132758.217127 23736.637770
352842.652252 134335.714024 24354.924674
352058.519716 135909.985636 24972.635884
351265.827874 137480.991012 25589.756052
350464.587284 139048.689197 26206.269812
349654.808737 140613.039234 26822.161781
348836.503256 142174.000163 27437.416560
348009.682100 143731.531023 28052.018733
347174.356764 145285.590857 28665.952869
346330.538976 146836.138705 29279.203521
345478.240704 148383.133614 29891.755227
344617.474151 149926.534634 30503.592511
343748.251757 151466.300819 31114.699882
342870.586204 153002.391232 31725.061834
341984.490409 154534.764941 32334.662851
341089.977531 156063.381025 32943.487400
340187.060970 157588.198573 33551.519937
339275.754366 159109.176685 34158.744905
338356.071602 160626.274475 34765.146738
337428.026800 162139.451069 35370.709854
336491.634330 163648.665610 35975.418663
335546.908801 165153.877260 36579.257563
334593.865071 166655.045192 37182.210942
333632.518238 168152.128603 37784.263179
332662.883647 169645.086711 38385.398642
331684.976892 171133.878756 38985.601693
330698.813809 172618.463999 39584.856681
329704.410484 174098.801726 40183.147951
328701.783251 175574.851252 40780.459839
327690.948690 177046.571916 41376.776674
326671.923632 178513.923087 41972.082776
325644.725156 179976.864164 42566.362463
324609.370592 181435.354578 43159.600044
323565.877521 182889.353792 43751.779825
322514.263772 184338.821305 44342.886104
321454.547429 185783.716650 44932.903178
320386.746827 187223.999399 45521.815338
319310.880552 188659.629162 46109.606873
318226.967445 190090.565588 46696.262068
317135.026599 191516.768369 47281.765206
316035.077361 192938.197241 47866.100569
314927.139334 194354.811983 48449.252436
313811.232374 195766.572421 49031.205087
312687.376593 197173.438428 49611.942800
311555.592360 198575.369928 50191.449853
310415.900298 199972.326893 50769.710527
309268.321287 201364.269350 51346.709102
308112.876465 202751.157378 51922.429860
306949.587227 204132.951113 52496.857087
305778.475225 205509.610747 53069.975069
304599.562370 206881.096530 53641.768098
303412.870831 208247.368775 54212.220468
302218.423035 209608.387852 54781.316479
301016.241670 210964.114199 55349.040435
299806.349681 212314.508318 55915.376645
298588.770276 213659.530775 56480.309426
297363.526919 214999.142209 57043.823101
296130.643338 216333.303324 57605.901998
294890.143519 217661.974898 58166.530457
293642.051711 218985.117784 58725.692823
292386.392423 220302.692908 59283.373452
291123.190425 221614.661272 59839.556708
289852.470748 222920.983958 60394.226966
288574.258687 224221.622128 60947.368613
287288.579797 225516.537025 61498.966045
285995.459897 226805.689975 62049.003672
284694.925066 228089.042392 62597.465916
283387.001647 229366.555774 63144.337212
282071.716245 230638.191709 63689.602008
280749.095727 231903.911878 64233.244768
279419.167227 233163.678048 64775.249970
278081.958137 234417.452086 65315.602109
276737.496114 235665.195953 65854.285696
275385.809077 236906.871706 66391.285257
274026.925211 238142.441505 66926.585338
272660.872960 239371.867608 67460.170502
271287.681036 240595.112377 67992.025333
269907.378410 241812.138280 68522.134430
268519.994318 243022.907891 69050.482418
267125.558259 244227.383892 69577.053938
265724.099996 245425.529077 70101.833656
264315.649554 246617.306349 70624.806258
262900.237221 247802.678730 71145.956454
261477.893548 248981.609354 71665.268977
260048.649350 250154.061474 72182.728584
258612.535702 251319.998463 72698.320059
257169.583945 252479.383816 73212.028208
255719.825680 253632.181151 73723.837867
254263.292770 254778.354212 74233.733897
252800.017341 255917.866868 74741.701186
251330.031782 257050.683121 75247.724652
249853.368739 258176.767102 75751.789241
248370.061126 259296.083074 76253.879930
246880.142111 260408.595438 76753.981724
245383.645129 261514.268728 77252.079663
243880.603870 262613.067621 77748.158815
242371.052289 263704.956931 78242.204283
240855.024597 264789.901618 78734.201203
239332.555266 265867.866784 79224.134744
237803.679028 266938.817679 79711.990111
236268.430871 268002.719702 80197.752545
234726.846044 269059.538401 80681.407320
233178.960051 270109.239477 81162.939752
231624.808657 271151.788787 81642.335189
230064.427880 272187.152343 82119.579023
228497.853996 273215.296316 82594.656682
226925.123538 274236.187035 83067.553634
225346.273292 275249.790996 83538.255388
223761.340301 276256.074855 84006.747495
222170.361859 277255.005436 84473.015548
220573.375517 278246.549733 84937.045183
218970.419077 279230.674906 85398.822078
217361.530593 280207.348292 85858.331958
215746.748373 281176.537400 86315.560592
214126.110972 282138.209914 86770.493794
212499.657199 283092.333698 87223.117427
210867.426109 284038.876797 87673.417399
209229.457008 284977.807437 88121.379667
207585.789452 285909.094027 88566.990239
205936.463241 286832.705163 89010.235169
204281.518420 287748.609631 89451.100566
202620.995283 288656.776406 89889.572586
200954.934367 289557.174654 90325.637439
199283.376454 290449.773737 90759.281389
197606.362566 291334.543211 91190.490752
195923.933971 292211.452834 91619.251898
194236.132174 293080.472559 92045.551254
192542.998923 293941.572544 92469.375302
190844.576205 294794.723153 92890.710580
189140.906242 295639.894951 93309.543684
187432.031495 296477.058715 93725.861268
185717.994663 297306.185432 94139.650047
183998.838677 298127.246297 94550.896793
182274.606701 298940.212725 94959.588341
180545.342136 299745.056341 95365.711584
178811.088609 300541.748992 95769.253482
177071.889981 301330.262742 96170.201054
175327.790342 302110.569879 96568.541384
